czech,english,pronunciation,audio,sort_order,block_id,note_id,topic_id,grammar_chunk_id,is_vocabulary,lesson_id
Ona je zvyklá nakupovat online.,She's used to shopping online.,ʃiːz jˈuːzd tə ʃˈɑːpɪŋ ˈɑːnlaɪn,shes_used_to_shopping_online.opus,75003,,,,87,False,75
To zařízení je zvyklé fungovat celý den.,It's used to running all day.,ɪts jˈuːzd tə ɹˈʌnɪŋ ˈɔːl dˈeɪ,its_used_to_running_all_day.opus,75004,,,,87,False,75
My jsme zvyklí chodit pěšky.,We're used to walking.,wɪɹ jˈuːzd tə wˈɔːkɪŋ,were_used_to_walking.opus,75005,,,,87,False,75
Vy jste zvyklí spát jen pár hodin.,You're used to sleeping only a few hours.,jʊɹ jˈuːzd tə slˈiːpɪŋ ˈoʊnli ɐ fjˈuː ˈaʊɚz,youre_used_to_sleeping_only_a_few_hours.opus,75006,,,,87,False,75
Oni jsou zvyklí mluvit před lidmi.,They're used to speaking in public.,ðeɪɚ jˈuːzd tə spˈiːkɪŋ ɪn pˈʌblɪk,theyre_used_to_speaking_in_public.opus,75007,,,,87,False,75
Včera v deset jsem vařil.,I was cooking at ten yesterday.,aɪ wʌz kˈʊkɪŋ æt tˈɛn jˈɛstɚdˌeɪ,i_was_cooking_at_ten_yesterday.opus,76000,,,,88,False,76
Včera odpoledne jsi uklízel.,You were cleaning yesterday afternoon.,juː wɜː klˈiːnɪŋ jˈɛstɚdˌeɪ ˌæftɚnˈuːn,you_were_cleaning_yesterday_afternoon.opus,76001,,,,88,False,76
"On opravoval auto, když jsme přišli.",He was repairing the car when we arrived.,hiː wʌz ɹᵻpˈɛɹɪŋ ðə kˈɑːɹ wɛn wiː ɚɹˈaɪvd,he_was_repairing_the_car_when_we_arrived.opus,76002,,,,88,False,76
"Ona zpívala, když jsem jí zavolal.",She was singing when I called her.,ʃiː wʌz sˈɪŋɪŋ wɛn aɪ kˈɔːld hɜː,she_was_singing_when_i_called_her.opus,76003,,,,88,False,76
V tu chvíli sněžilo.,It was snowing at that moment.,ɪt wʌz snˈoʊɪŋ æt ðæt mˈoʊmənt,it_was_snowing_at_that_moment.opus,76004,,,,88,False,76
My jsme malovali dům celý den.,We were painting the house all day.,wiː wɜː pˈeɪntɪŋ ðə hˈaʊs ˈɔːl dˈeɪ,we_were_painting_the_house_all_day.opus,76005,,,,88,False,76
"Vy jste nakupovali, když se obchod zavřel.",You were shopping when the shop closed.,juː wɜː ʃˈɑːpɪŋ wɛn ðə ʃˈɑːp klˈoʊzd,you_were_shopping_when_the_shop_closed.opus,76006,,,,88,False,76
"Oni stavěli garáž, zatímco my jsme odpočívali.",They were building a garage while we were resting.,ðeɪ wɜː bˈɪldɪŋ ɐ ɡɚɹˈɑːʒ wˌaɪl wiː wɜː ɹˈɛstɪŋ,they_were_building_a_garage_while_we_were_resting.opus,76007,,,,88,False,76
Včera v deset jsem nevařil.,I wasn't cooking at ten yesterday.,aɪ wˈʌzn̩t kˈʊkɪŋ æt tˈɛn jˈɛstɚdˌeɪ,i_wasnt_cooking_at_ten_yesterday.opus,77000,,,,89,False,77
Včera odpoledne jsi neuklízel.,You weren't cleaning yesterday afternoon.,juː wˌɜːnt klˈiːnɪŋ jˈɛstɚdˌeɪ ˌæftɚnˈuːn,you_werent_cleaning_yesterday_afternoon.opus,77001,,,,89,False,77
"On neopravoval auto, když jsme přišli.",He wasn't repairing the car when we arrived.,hiː wˈʌzn̩t ɹᵻpˈɛɹɪŋ ðə kˈɑːɹ wɛn wiː ɚɹˈaɪvd,he_wasnt_repairing_the_car_when_we_arrived.opus,77002,,,,89,False,77
"Ona nezpívala, když jsem jí zavolal.",She wasn't singing when I called her.,ʃiː wˈʌzn̩t sˈɪŋɪŋ wɛn aɪ kˈɔːld hɜː,she_wasnt_singing_when_i_called_her.opus,77003,,,,89,False,77
V tu chvíli nesněžilo.,It wasn't snowing at that moment.,ɪt wˈʌzn̩t snˈoʊɪŋ æt ðæt mˈoʊmənt,it_wasnt_snowing_at_that_moment.opus,77004,,,,89,False,77
My jsme celý den nemalovali dům.,We weren't painting the house all day.,wiː wˌɜːnt pˈeɪntɪŋ ðə hˈaʊs ˈɔːl dˈeɪ,we_werent_painting_the_house_all_day.opus,77005,,,,89,False,77
"Vy jste nenakupovali, když se obchod zavřel.",You weren't shopping when the shop closed.,juː wˌɜːnt ʃˈɑːpɪŋ wɛn ðə ʃˈɑːp klˈoʊzd,you_werent_shopping_when_the_shop_closed.opus,77006,,,,89,False,77
"Oni nestavěli garáž, zatímco my jsme odpočívali.",They weren't building a garage while we were resting.,ðeɪ wˌɜːnt bˈɪldɪŋ ɐ ɡɚɹˈɑːʒ wˌaɪl wiː wɜː ɹˈɛstɪŋ,they_werent_building_a_garage_while_we_were_resting.opus,77007,,,,89,False,77
